area,bedrooms,age,price
3834,4.0,10,603856.0
3558,3.0,24,552989.0
3329,6.0,0,543601.0
3588,5.0,28,574707.0
3851,6.0,39,635915.0
3639,3.0,46,562942.0
2951,4.0,31,475557.0
2891,4.0,40,454193.0
3366,4.0,15,556698.0
3207,6.0,6,553402.0
2739,4.0,0,452881.0
2753,5.0,19,451067.0
3684,5.0,39,580009.0
3083,4.0,43,461889.0
2690,3.0,11,446331.0
3490,4.0,20,540977.0
3078,4.0,18,476171.0
2668,3.0,20,435080.0
3539,4.0,24,550212.0
2870,4.0,35,466273.0
2861,6.0,9,475052.0
3592,3.0,24,558441.0
2728,5.0,6,461485.0
2774,5.0,20,436429.0
2860,5.0,30,448358.0
3429,4.0,31,549764.0
3836,6.0,8,635262.0
3162,4.0,15,503664.0
2983,3.0,26,449659.0
3735,4.0,21,592599.0
3215,5.0,2,514872.0
2614,4.0,15,429009.0
3807,6.0,0,633322.0
4020,5.0,29,622011.0
4065,4.0,21,622699.0
3115,5.0,44,491402.0
3397,5.0,45,542358.0
3401,5.0,4,563429.0
3489,3.0,8,548036.0
3386,6.0,31,568248.0
3825,4.0,34,598537.0
2764,4.0,45,449152.0
3224,6.0,19,549851.0
2667,3.0,17,435698.0
3352,4.0,17,524293.0
3757,6.0,35,603482.0
3175,4.0,24,486233.0
2800,,33,
3313,4.0,3,547943.0
3001,5.0,12,488460.0
3986,5.0,24,655026.0
3735,3.0,36,559101.0
4095,4.0,41,616809.0
3612,6.0,19,581237.0
4075,5.0,4,649155.0
3284,3.0,40,514492.0
3106,3.0,42,484240.0
3059,5.0,2,512131.0
3153,6.0,6,533525.0
3558,3.0,20,561272.0
2899,4.0,42,472953.0
3491,3.0,6,553420.0
2679,5.0,24,422042.0
3462,4.0,47,531287.0
4008,5.0,12,636949.0
3102,5.0,11,523547.0
2761,4.0,17,453872.0
2773,6.0,31,442807.0
3155,6.0,36,519843.0
3183,4.0,20,517630.0
3705,6.0,8,595156.0
4045,3.0,6,626906.0
3793,6.0,5,642023.0
3918,6.0,2,635364.0
2635,3.0,44,402133.0
3929,6.0,16,647586.0
2809,4.0,49,428930.0
3127,6.0,12,509238.0
2654,4.0,39,416821.0
3154,5.0,6,515532.0
2945,6.0,21,483059.0
3952,4.0,42,619920.0
3285,3.0,23,509771.0
3541,4.0,31,571380.0
2743,6.0,18,455957.0
3558,6.0,33,569538.0
3863,5.0,32,617510.0
3746,3.0,37,557850.0
3164,6.0,39,531600.0
3987,6.0,25,651965.0
2891,5.0,31,451454.0
3210,4.0,37,493724.0
2708,5.0,25,462270.0
3497,5.0,31,557243.0
3614,6.0,44,599097.0
2692,5.0,11,462408.0
3139,3.0,0,484613.0
3877,6.0,34,620969.0
3495,3.0,26,521514.0
3793,4.0,22,583371.0
3866,6.0,13,638047.0
3114,4.0,24,478676.0
2742,5.0,2,453636.0
3904,3.0,2,630339.0
3584,4.0,28,546805.0
3623,4.0,45,576807.0
3643,4.0,14,577465.0
2699,3.0,15,430852.0
2723,5.0,27,435361.0
2891,5.0,2,482292.0
2818,6.0,17,486737.0
3828,5.0,48,598896.0
4048,3.0,8,636546.0
3725,3.0,27,587179.0
3639,3.0,30,572159.0
3774,5.0,5,612525.0
2723,5.0,27,430786.0
3342,6.0,41,532507.0
2603,3.0,18,427112.0
2817,3.0,17,445428.0
3307,5.0,0,530569.0
3682,3.0,4,590752.0
2837,3.0,33,427915.0
3516,5.0,38,539350.0
3812,4.0,41,576663.0
2879,6.0,12,491224.0
3243,4.0,34,493494.0
3465,4.0,22,562913.0
3014,6.0,26,501072.0
2999,4.0,12,476453.0
3240,4.0,13,506778.0
4087,6.0,32,661154.0
2882,3.0,0,471817.0
4096,5.0,23,643084.0
4055,6.0,27,662335.0
3941,5.0,12,622716.0
3202,4.0,14,513501.0
3226,4.0,28,505776.0
2602,3.0,3,412634.0
3825,3.0,25,586282.0
2977,3.0,7,470832.0
3400,3.0,0,527202.0
3060,3.0,21,475259.0
3300,4.0,48,521345.0
2629,4.0,10,420168.0
3632,6.0,8,614100.0
3708,5.0,43,585633.0
3336,5.0,19,559379.0
3681,3.0,10,562168.0
3780,6.0,33,627574.0
4043,3.0,12,648198.0
2856,6.0,28,482863.0
3549,3.0,29,531052.0
3867,5.0,0,620835.0
4011,3.0,31,603251.0
2710,5.0,38,445113.0
3945,5.0,8,651804.0
4033,5.0,43,648880.0
4020,5.0,21,659840.0
3172,5.0,45,508509.0
2674,3.0,32,432037.0
3297,3.0,23,512916.0
3096,6.0,24,512676.0
4030,4.0,6,660725.0
3186,5.0,14,524174.0
3939,4.0,37,625383.0
3680,4.0,15,601425.0
3674,4.0,27,577963.0
3735,3.0,0,589980.0
2888,6.0,5,501960.0
3057,5.0,28,511643.0
3739,4.0,15,607409.0
3849,4.0,37,578998.0
3915,5.0,1,633383.0
3117,5.0,13,521115.0
2822,6.0,46,444653.0
2771,4.0,17,438200.0
2697,6.0,34,429373.0
3565,6.0,23,598175.0
2884,4.0,37,444938.0
4017,3.0,19,624339.0
2701,4.0,47,422240.0
3429,4.0,15,549406.0
3733,3.0,24,580698.0
2694,4.0,10,434371.0
3681,,17,
4073,5.0,14,668839.0
3770,5.0,15,613751.0
3366,4.0,39,543998.0
3807,3.0,48,582724.0
3563,6.0,48,574587.0
3501,6.0,31,578836.0
3321,5.0,17,521027.0
2766,3.0,4,458046.0
2755,5.0,42,429474.0
3887,5.0,42,606834.0
3871,3.0,15,586318.0
3742,6.0,44,607147.0
3472,4.0,9,544577.0
3591,4.0,35,574024.0
3361,3.0,20,526466.0
2846,6.0,28,492856.0
3848,4.0,5,622781.0
3465,,8,
3330,4.0,8,538365.0
2688,4.0,22,444415.0
2959,4.0,23,479734.0
3298,4.0,37,525167.0
3037,5.0,49,482479.0
3449,6.0,0,576148.0
3156,3.0,25,473435.0
2761,4.0,11,439912.0
3424,6.0,38,551304.0
3245,4.0,4,509297.0
3030,3.0,37,451445.0
2862,3.0,44,427551.0
2831,4.0,39,427263.0
2748,6.0,19,463183.0
3321,6.0,5,554333.0
3183,4.0,8,494764.0
3148,4.0,29,494783.0
2960,3.0,49,439063.0
2769,3.0,25,420804.0
3314,5.0,32,521335.0
3429,6.0,30,574266.0
2672,6.0,8,467789.0
3481,5.0,0,556462.0
3581,6.0,20,580693.0
4062,6.0,46,647893.0
4063,3.0,26,645176.0
3895,6.0,4,650844.0
3841,6.0,8,624233.0
4050,6.0,11,665178.0
2766,6.0,36,455622.0
3485,6.0,30,560859.0
3910,5.0,40,600109.0
3476,6.0,41,565544.0
3921,3.0,29,599404.0
2933,6.0,39,482543.0
3070,3.0,26,478810.0
3275,6.0,16,534257.0
2964,3.0,20,478554.0
3526,3.0,15,558126.0
3892,5.0,11,622083.0
2662,4.0,28,445029.0
3082,6.0,11,497118.0
3111,3.0,12,499548.0
3316,4.0,36,535104.0
3985,6.0,32,623110.0
3224,3.0,11,498874.0
2953,4.0,2,491799.0
3955,4.0,39,615457.0
3872,3.0,9,623683.0
3166,3.0,49,488041.0
3468,6.0,44,573654.0
2781,5.0,10,470978.0
3602,6.0,21,589985.0
3050,6.0,35,519524.0
3586,6.0,12,588645.0
3690,6.0,13,590018.0
2664,3.0,46,400701.0
2935,6.0,47,458788.0
3170,6.0,41,531247.0
3097,3.0,17,474335.0
3411,6.0,35,538483.0
3115,6.0,38,506040.0
3989,4.0,35,639586.0
2876,5.0,46,458881.0
3435,4.0,34,554719.0
3671,5.0,29,605967.0
2712,5.0,39,447057.0
4067,3.0,49,620407.0
3044,4.0,29,491822.0
2680,5.0,21,442309.0
3226,5.0,10,509823.0
2663,3.0,11,443178.0
3482,3.0,37,547293.0
4079,3.0,44,635003.0
4028,6.0,7,673666.0
3493,5.0,21,563991.0
3562,6.0,8,591269.0
3937,6.0,19,627327.0
3542,3.0,14,547717.0
3310,6.0,42,542667.0
2805,3.0,23,453723.0
3299,6.0,28,521079.0
2786,4.0,26,428338.0
3162,5.0,26,519351.0
2950,5.0,11,500255.0
2702,4.0,36,447106.0
3859,3.0,16,615096.0
3168,4.0,48,507706.0
2957,5.0,46,485022.0
3157,6.0,26,507336.0
3416,5.0,0,557068.0
3237,5.0,48,511692.0
3849,4.0,44,585128.0
4031,3.0,36,636051.0
2668,4.0,34,416771.0
3440,4.0,30,547898.0
3384,3.0,26,542551.0
2718,3.0,38,413680.0
3803,6.0,23,635542.0
2894,3.0,7,478623.0
3096,6.0,8,521185.0
3106,3.0,21,485523.0
3884,3.0,11,614797.0
3227,6.0,16,551986.0
3394,5.0,30,551198.0
3348,6.0,30,529454.0
2675,3.0,30,430539.0
3373,3.0,2,533971.0
3996,6.0,8,637202.0
3790,4.0,47,588719.0
3091,,27,
2624,5.0,29,440609.0
3669,3.0,14,555695.0
2745,6.0,44,466739.0
3309,5.0,26,527344.0
2918,6.0,37,489475.0
3714,4.0,47,574022.0
3009,6.0,40,498438.0
2876,6.0,9,506867.0
2725,6.0,39,438380.0
3116,5.0,15,526989.0
2807,5.0,25,446877.0
3617,5.0,49,555530.0
3938,4.0,42,604038.0
3813,3.0,27,588597.0
2640,3.0,15,403693.0
2930,5.0,29,455225.0
3971,3.0,36,611898.0
3253,3.0,33,498191.0
4020,6.0,8,671107.0
3020,6.0,27,488767.0
3270,4.0,49,497763.0
3758,3.0,38,557839.0
3591,4.0,2,587830.0
3736,4.0,16,600086.0
3090,5.0,5,523456.0
2983,6.0,16,511629.0
3102,5.0,13,506723.0
3100,4.0,16,515349.0
3497,6.0,24,582531.0
3153,6.0,6,532593.0
3241,6.0,7,552145.0
3534,3.0,44,544368.0
3960,5.0,20,646880.0
3508,6.0,25,587810.0
3688,4.0,23,565134.0
3548,4.0,16,570378.0
2814,3.0,26,419512.0
3395,4.0,38,524165.0
2717,6.0,20,450125.0
2752,4.0,34,426950.0
2826,5.0,12,455770.0
3242,4.0,31,495255.0
3398,3.0,1,545178.0
2886,4.0,5,468442.0
3437,3.0,35,530165.0
2919,4.0,45,439902.0
3107,5.0,9,500644.0
3328,3.0,43,497113.0
3502,3.0,48,535853.0
3061,4.0,25,484497.0
3001,4.0,20,487330.0
3066,3.0,43,462633.0
3899,6.0,26,635916.0
2922,5.0,20,497704.0
3296,6.0,35,549737.0
3007,5.0,44,483937.0
3129,6.0,2,510547.0
3976,6.0,12,649612.0
3145,3.0,17,510529.0
3035,3.0,21,464468.0
3386,3.0,38,502023.0
4050,4.0,35,644228.0
3409,5.0,0,580049.0
3093,3.0,11,476597.0
2729,6.0,15,480003.0
3589,4.0,29,550808.0
3553,4.0,27,579084.0
3734,3.0,37,590759.0
3621,6.0,49,592755.0
3700,6.0,4,607534.0
3688,4.0,44,560387.0
2916,5.0,1,475194.0
2767,3.0,18,444439.0
3936,4.0,14,642926.0
3846,5.0,6,619775.0
4031,4.0,34,624581.0
3728,4.0,2,615513.0
3690,5.0,31,603594.0
4097,6.0,47,638624.0
3768,6.0,1,634893.0
2953,6.0,12,494891.0
3555,3.0,44,554467.0
3739,6.0,45,614034.0
3190,5.0,34,509596.0
3501,4.0,27,535878.0
2647,3.0,17,400088.0
3512,6.0,35,573466.0
3496,4.0,15,552486.0
3159,6.0,27,506005.0
2710,6.0,36,433824.0
2622,4.0,13,430930.0
4090,4.0,43,647946.0
3652,3.0,13,566007.0
2931,4.0,40,474666.0
4046,5.0,24,653926.0
2673,5.0,11,439019.0
3497,3.0,31,551837.0
2999,5.0,40,462370.0
3211,4.0,42,498916.0
3458,4.0,24,556304.0
2772,4.0,22,464433.0
4020,3.0,34,607669.0
3863,6.0,29,628410.0
3282,4.0,18,523582.0
3703,4.0,15,587032.0
3619,3.0,10,585998.0
3325,4.0,38,529794.0
3396,4.0,10,526176.0
2894,3.0,14,445406.0
2991,,24,
3131,6.0,47,517538.0
4014,6.0,2,667144.0
3188,5.0,14,537150.0
3761,4.0,47,565681.0
3650,3.0,36,568544.0
2748,5.0,31,437628.0
3982,3.0,26,624180.0
3783,3.0,43,568671.0
2897,5.0,28,485418.0
2812,3.0,49,430961.0
4040,,30,
3075,6.0,21,502878.0
3060,3.0,31,463463.0
2759,5.0,17,436311.0
2647,5.0,22,446522.0
2843,4.0,5,475260.0
3214,3.0,28,497328.0
3353,6.0,13,557347.0
2751,4.0,19,453829.0
3514,4.0,1,548604.0
2882,6.0,0,494251.0
2907,3.0,23,452583.0
3111,3.0,42,488876.0
3445,6.0,13,581864.0
3741,5.0,33,587374.0
3743,3.0,11,573318.0
3996,4.0,11,619171.0
2679,5.0,13,464645.0
2988,4.0,3,487278.0
3065,3.0,43,468542.0
3176,4.0,6,494163.0
2756,5.0,24,462086.0
3340,6.0,27,556857.0
3039,4.0,29,469590.0
3727,4.0,17,604266.0
3942,4.0,14,623819.0
2838,6.0,47,453046.0
3063,3.0,29,492851.0
2826,6.0,32,483882.0
2926,6.0,5,510870.0
2763,3.0,12,457482.0
2992,5.0,13,504732.0
3829,6.0,15,620598.0
2999,5.0,34,494086.0
2836,4.0,11,441484.0
3109,5.0,47,502417.0
3048,4.0,48,476619.0
3442,4.0,43,551832.0
2866,3.0,47,452326.0
3094,6.0,40,524068.0
3819,5.0,0,625492.0
3280,6.0,2,548164.0
2911,5.0,17,493869.0
3496,3.0,18,526345.0
3403,5.0,27,549481.0
3268,4.0,29,506131.0
2950,5.0,45,456197.0
3297,5.0,4,536767.0
2681,3.0,27,398900.0
2669,6.0,17,434583.0
3486,5.0,15,570420.0
3859,6.0,14,650056.0
3413,3.0,37,514477.0
3885,4.0,0,604789.0
3392,3.0,5,546656.0
3351,6.0,28,560473.0
3069,6.0,36,519427.0
3125,3.0,33,479359.0
3530,4.0,29,544616.0
2949,4.0,1,482845.0
3571,4.0,46,547206.0
3827,4.0,25,596385.0
3075,5.0,45,506452.0
3554,3.0,43,541142.0
3285,5.0,18,546545.0
2835,3.0,24,444388.0
2794,3.0,5,438079.0
4049,6.0,3,654132.0
3255,3.0,9,521585.0
4008,3.0,9,616040.0
4055,3.0,46,607673.0
2723,,5,
3666,5.0,6,585747.0
3342,4.0,2,560224.0
2841,4.0,8,453631.0
3956,4.0,46,591331.0
3064,5.0,32,502050.0
3781,5.0,29,598592.0
3436,5.0,38,528239.0
3143,4.0,22,492229.0
2760,4.0,16,442070.0
3725,6.0,29,585633.0
4022,3.0,22,602796.0
2922,3.0,17,444287.0
2616,3.0,41,389721.0
3783,5.0,34,585381.0
3750,,42,
2715,5.0,31,439128.0
3647,3.0,12,579613.0
3907,5.0,34,638937.0
3333,6.0,22,558764.0
3903,4.0,19,630782.0
3444,6.0,2,575999.0
3341,5.0,23,529721.0
3408,6.0,1,556372.0
3599,3.0,26,568713.0
3034,4.0,34,460721.0
2868,6.0,21,478187.0
2913,4.0,13,460545.0
3304,3.0,19,523137.0
2950,5.0,23,491667.0
3129,5.0,37,500258.0
3679,4.0,29,590165.0
3908,5.0,1,624101.0
3800,5.0,6,599413.0
3754,3.0,2,595491.0
3378,3.0,28,541337.0
3524,5.0,2,559765.0
3153,3.0,9,491776.0
4010,5.0,5,650246.0
2672,6.0,41,439418.0
2708,6.0,39,460292.0
3576,5.0,25,555943.0
2626,4.0,20,440694.0
3834,6.0,28,632916.0
3260,6.0,32,537641.0
3043,3.0,44,482685.0
4085,3.0,42,604511.0
3637,5.0,26,593847.0
3638,3.0,46,547724.0
3080,5.0,17,501417.0
3549,5.0,3,588049.0
3763,3.0,26,596171.0
3991,6.0,14,665443.0
2786,4.0,24,444623.0
3888,3.0,32,605096.0
3092,4.0,28,493065.0
3664,4.0,19,595368.0
2648,6.0,36,452890.0
2762,5.0,43,452523.0
2765,4.0,29,433481.0
3467,4.0,6,551424.0
3221,5.0,40,497718.0
3408,6.0,34,567036.0
3122,3.0,46,458206.0
3671,6.0,32,593317.0
3135,5.0,35,494459.0
2656,3.0,28,402770.0
2732,,20,
3548,5.0,21,588991.0
3430,3.0,43,524514.0
3620,4.0,15,561347.0
3615,6.0,28,594424.0
3287,5.0,26,549958.0
3394,5.0,11,554599.0
2844,5.0,11,486795.0
2843,4.0,5,449695.0
3714,5.0,15,599137.0
2625,6.0,34,424750.0
3921,5.0,13,646796.0
2620,3.0,11,402354.0
3621,5.0,8,573529.0
3783,4.0,42,576435.0
3990,5.0,41,625908.0
3359,5.0,25,540241.0
2782,6.0,19,470834.0
2730,5.0,5,465638.0
3046,5.0,0,520730.0
3423,4.0,12,534684.0
2869,5.0,9,464360.0
2625,3.0,0,423476.0
3461,6.0,34,579089.0
2713,3.0,4,431777.0
3706,5.0,48,571841.0
4058,6.0,9,679710.0
2975,4.0,43,473163.0
3099,6.0,9,537802.0
3733,6.0,49,615118.0
3976,5.0,46,630840.0
3588,5.0,10,577264.0
3936,5.0,43,632697.0
3702,3.0,39,564393.0
3964,5.0,21,629140.0
3784,3.0,41,582744.0
3231,4.0,40,497753.0
3776,5.0,48,611183.0
3955,4.0,29,601424.0
2678,6.0,30,460372.0
3638,6.0,45,595501.0
4016,5.0,5,631679.0
2817,4.0,20,459966.0
4057,4.0,18,647190.0
2687,3.0,21,428680.0
2865,3.0,2,475623.0
3216,4.0,19,530719.0
3541,5.0,1,576931.0
3073,3.0,22,482473.0
2662,4.0,48,433341.0
3634,5.0,41,587279.0
3100,3.0,10,484068.0
2679,3.0,20,439202.0
3023,3.0,7,488116.0
2980,6.0,48,496067.0
3367,5.0,26,559411.0
3826,3.0,23,580579.0
2762,4.0,40,415008.0
3946,4.0,42,595644.0
3799,6.0,35,612486.0
4076,6.0,47,661759.0
3084,3.0,8,508382.0
3018,6.0,34,506421.0
2634,4.0,27,406720.0
2874,3.0,4,476696.0
3988,3.0,4,633993.0
3117,6.0,18,501688.0
3613,3.0,9,548666.0
2883,5.0,40,455984.0
3771,6.0,7,627457.0
2717,,30,
3704,5.0,14,591269.0
3211,5.0,20,540778.0
4046,,21,
4002,3.0,26,610866.0
2839,5.0,35,471865.0
3618,4.0,7,593114.0
2913,5.0,46,474981.0
4072,6.0,6,686204.0
4026,4.0,11,622369.0
3917,5.0,28,638394.0
3327,3.0,47,517040.0
3759,6.0,39,593997.0
3839,6.0,7,644695.0
3712,6.0,31,613772.0
3769,3.0,49,566969.0
2720,4.0,15,427026.0
3396,3.0,10,532973.0
2970,4.0,28,480677.0
4063,3.0,6,652583.0
2621,3.0,25,415966.0
3322,4.0,26,535907.0
2816,6.0,17,465365.0
2689,3.0,39,407627.0
2946,4.0,12,467957.0
2830,3.0,26,425547.0
3606,5.0,35,575802.0
3639,5.0,2,597633.0
3103,5.0,3,519639.0
3209,5.0,28,515277.0
3645,5.0,3,614018.0
2677,4.0,34,428482.0
2684,6.0,20,450530.0
3590,4.0,48,561033.0
3267,5.0,1,529532.0
4019,6.0,39,626253.0
3587,5.0,20,584459.0
3914,4.0,30,611009.0
3619,3.0,32,564364.0
2921,6.0,29,476190.0
3867,4.0,15,622420.0
3697,3.0,6,584759.0
2686,5.0,41,435295.0
3007,4.0,10,503803.0
3968,4.0,26,614952.0
2923,6.0,5,491358.0
2789,6.0,15,484985.0
3779,6.0,28,616777.0
3995,3.0,3,612417.0
3060,5.0,23,514546.0
3622,3.0,8,578527.0
3727,3.0,42,551999.0
2690,6.0,27,442315.0
3725,4.0,37,593929.0
3783,3.0,25,572006.0
2756,3.0,17,424933.0
3020,5.0,32,488946.0
3579,3.0,23,549096.0
3053,5.0,14,493646.0
3543,3.0,15,563286.0
3146,4.0,7,512924.0
2741,5.0,21,462064.0
2688,4.0,29,415978.0
3359,5.0,33,521223.0
2967,4.0,7,477289.0
2771,3.0,23,433223.0
3067,6.0,3,532418.0
3681,5.0,3,614844.0
3032,4.0,2,508796.0
2995,3.0,35,442097.0
3712,5.0,4,617137.0
3261,4.0,26,519541.0
3070,3.0,9,489413.0
3552,4.0,15,570305.0
3081,3.0,0,490408.0
3663,4.0,16,566779.0
3002,6.0,24,489780.0
3748,4.0,8,615160.0
3768,5.0,17,617991.0
3629,3.0,2,555907.0
3015,3.0,36,464327.0
3644,5.0,11,589629.0
2883,5.0,8,488962.0
3602,4.0,18,570448.0
2813,5.0,26,458059.0
3310,6.0,23,529843.0
3352,4.0,12,519065.0
3343,4.0,19,512263.0
2652,3.0,39,392280.0
3504,5.0,31,574786.0
3424,4.0,6,568800.0
2770,4.0,25,443661.0
3356,4.0,12,539143.0
3233,5.0,0,522011.0
3918,3.0,34,605772.0
3082,5.0,35,507007.0
3084,4.0,40,488145.0
3262,3.0,2,527572.0
3783,4.0,38,585342.0
3478,5.0,0,569494.0
2689,5.0,4,455975.0
3882,4.0,5,629710.0
3757,5.0,35,594972.0
3335,5.0,36,535773.0
3781,3.0,9,579052.0
3472,6.0,45,563821.0
3072,3.0,17,470344.0
3101,4.0,29,490830.0
3544,5.0,0,599371.0
3964,5.0,12,625563.0
2805,5.0,31,456230.0
3040,5.0,47,484679.0
3082,4.0,18,484756.0
3668,3.0,3,565016.0
3501,4.0,13,575540.0
4012,5.0,2,634619.0
2687,4.0,16,454954.0
3090,6.0,21,506049.0
3626,3.0,41,568651.0
3962,6.0,24,652140.0
3288,3.0,46,492295.0
3416,4.0,8,557456.0
3652,3.0,48,541955.0
2720,6.0,47,462235.0
3070,6.0,42,508288.0
3098,6.0,36,523214.0
3849,3.0,36,577544.0
3603,4.0,27,585031.0
4035,4.0,26,645553.0
3608,5.0,14,575492.0
3083,4.0,40,472521.0
2605,3.0,4,415634.0
2819,6.0,35,474485.0
4062,4.0,2,653920.0
2829,4.0,19,444752.0
3096,6.0,28,518878.0
3391,3.0,18,516556.0
2955,6.0,12,485581.0
2649,4.0,23,421670.0
2956,6.0,15,511760.0
3686,6.0,46,607835.0
3056,4.0,43,470625.0
3997,,15,
3123,3.0,34,481877.0
2848,3.0,38,424967.0
2933,5.0,45,457013.0
3359,4.0,33,514077.0
3637,5.0,26,580691.0
3517,4.0,25,559248.0
2823,5.0,39,452119.0
3000,4.0,1,494635.0
3420,5.0,42,556263.0
4006,4.0,18,649758.0
3435,3.0,45,508722.0
3925,4.0,11,606227.0
2893,6.0,37,467548.0
3230,3.0,16,514857.0
2941,6.0,34,473521.0
2852,5.0,43,471000.0
3415,6.0,28,569691.0
3637,5.0,12,608229.0
3784,3.0,2,603919.0
3311,3.0,46,501395.0
3827,3.0,42,588352.0
3855,6.0,45,613322.0
3472,6.0,10,581634.0
2674,6.0,36,458193.0
2951,6.0,8,484498.0
3272,3.0,16,511745.0
3671,3.0,48,558687.0
3718,6.0,24,603442.0
3048,3.0,25,466479.0
3421,3.0,36,540369.0
3517,3.0,29,546907.0
2884,5.0,0,496790.0
3954,5.0,32,642486.0
3903,5.0,42,622857.0
2613,4.0,3,449848.0
3880,,48,
3125,3.0,40,478115.0
3140,3.0,40,497405.0
3133,4.0,49,472398.0
3021,4.0,30,496996.0
2681,4.0,41,415768.0
2829,5.0,27,479012.0
3145,5.0,10,510419.0
3926,3.0,9,613915.0
3309,6.0,34,542607.0
2673,6.0,41,422697.0
3068,3.0,24,482354.0
2947,5.0,16,481413.0
3717,5.0,7,595622.0
3199,3.0,48,493813.0
3012,4.0,34,465548.0
3914,6.0,15,643190.0
2600,4.0,4,410551.0
3387,4.0,38,540051.0
3523,4.0,40,530856.0
3466,6.0,7,582053.0
2806,5.0,42,435655.0
3243,6.0,35,532120.0
3144,5.0,11,507895.0
3823,5.0,12,628217.0
3295,6.0,32,552280.0
3849,5.0,43,589882.0
3229,5.0,7,534365.0
3997,4.0,40,636562.0
3071,5.0,40,494400.0
3288,6.0,45,542872.0
3723,5.0,15,594389.0
3051,5.0,17,491870.0
4046,3.0,10,634793.0
3033,6.0,27,482618.0
3039,3.0,48,442233.0
3664,5.0,18,591951.0
3234,3.0,49,503985.0
3311,3.0,39,503723.0
3522,3.0,1,557659.0
3514,6.0,15,562552.0
3252,4.0,45,522133.0
3630,5.0,23,592113.0
3849,6.0,6,649822.0
3248,4.0,29,524988.0
3660,5.0,13,604598.0
3117,6.0,31,503983.0
3904,4.0,5,627279.0
3962,4.0,14,611675.0
2887,4.0,27,453364.0
2697,4.0,33,429232.0
3337,4.0,29,513448.0
3266,5.0,26,509698.0
3975,4.0,35,605336.0
3638,5.0,24,600138.0
2612,3.0,37,390462.0
4006,3.0,6,636289.0
3403,3.0,2,558796.0
3392,6.0,36,568365.0
3743,3.0,49,547763.0
2993,4.0,46,455934.0
3804,4.0,36,609376.0
3955,6.0,15,664929.0
3513,5.0,29,563755.0
3464,6.0,28,566046.0
3496,3.0,38,537240.0
3350,5.0,4,560644.0
3891,3.0,24,588464.0
3323,6.0,45,535579.0
3366,6.0,36,556925.0
3460,4.0,1,573074.0
3449,5.0,27,558595.0
3244,5.0,6,549227.0
3297,3.0,32,496100.0
3902,4.0,19,610603.0
2782,5.0,38,452930.0
3625,4.0,33,565213.0
3349,4.0,45,538995.0
2729,4.0,48,441174.0
2736,3.0,4,455316.0
3903,4.0,3,624974.0
3479,,2,
2958,6.0,46,495365.0
4071,3.0,49,619088.0
2836,4.0,42,454649.0
3716,5.0,2,619154.0
3060,3.0,33,474826.0
2923,3.0,9,450614.0
3602,5.0,14,600026.0
4084,5.0,17,668218.0
3552,3.0,45,542849.0
2858,6.0,13,491599.0
2611,6.0,18,428950.0
3824,5.0,36,593097.0
2747,5.0,18,452413.0
3596,3.0,22,553118.0
3740,4.0,15,608947.0
3526,4.0,14,549754.0
3451,4.0,29,548717.0
2747,5.0,39,451934.0
3467,6.0,11,575511.0
4079,4.0,19,653844.0
2994,3.0,29,448923.0
4001,5.0,49,640168.0
2628,4.0,40,430918.0
3403,3.0,4,538832.0
3479,6.0,27,575742.0
3289,6.0,33,536601.0
3546,4.0,26,546146.0
3755,3.0,48,570929.0
3953,3.0,14,634453.0
3218,6.0,6,525915.0
2682,4.0,49,405651.0
4062,4.0,2,637843.0
3693,6.0,8,619254.0
3813,3.0,0,617965.0
3551,4.0,44,544992.0
3262,4.0,48,508529.0
2975,4.0,12,474302.0
2869,6.0,19,491709.0
3878,6.0,43,631868.0
2643,4.0,0,429277.0
3425,5.0,19,549435.0
3122,5.0,5,529986.0
3435,6.0,32,539654.0
2928,3.0,0,486769.0
3587,3.0,30,554447.0
3689,5.0,19,593238.0
3471,6.0,35,579808.0
3290,3.0,27,520108.0
3092,6.0,13,500371.0
3258,3.0,17,513345.0
3295,3.0,37,511212.0
3622,5.0,49,570896.0
2928,4.0,4,490132.0
2600,5.0,29,414330.0
2843,5.0,17,462944.0
3956,6.0,32,650378.0
4005,4.0,43,637563.0
3751,6.0,19,610510.0
4049,6.0,40,631785.0
2738,6.0,36,458242.0
3668,6.0,43,576902.0
3218,5.0,18,505224.0
2606,3.0,7,436279.0
2814,3.0,38,438927.0
4079,4.0,18,645272.0
3153,6.0,1,544045.0
2956,6.0,12,504165.0
2987,5.0,2,488026.0
2976,3.0,31,448380.0
3476,3.0,22,528371.0
3375,3.0,49,508055.0
4085,5.0,9,665285.0
3937,4.0,46,627466.0
3258,3.0,47,509978.0
3044,5.0,35,488440.0
3617,5.0,26,580253.0
3849,4.0,48,602585.0
2698,3.0,38,427756.0
3476,5.0,38,552181.0
4093,5.0,42,636243.0
2635,3.0,49,403913.0
2841,6.0,6,493161.0
4007,4.0,16,615822.0
2836,6.0,5,491867.0
3206,4.0,16,507015.0
3433,6.0,28,567982.0
2608,3.0,8,421674.0
3457,5.0,38,552853.0
3909,6.0,15,624583.0
2859,4.0,41,456790.0
3035,5.0,43,502819.0
3263,4.0,23,517560.0
3463,3.0,28,550097.0
3852,3.0,45,579554.0
3645,3.0,4,556948.0
2941,6.0,16,492009.0
3562,5.0,6,589078.0
2971,4.0,22,472267.0
3824,4.0,27,600641.0
3041,5.0,49,481661.0
3163,5.0,47,519920.0
3762,4.0,45,598186.0
2785,3.0,44,420578.0
